"seqnames","start","end","width","strand","pval","pvalAdj","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","gene_id","symbol","genename"
"chr1",39990201,39990400,200,"*",3.27309910178738e-67,8.75198238086626e-67,"53","26921",39900913,40026310,125398,"+",0,"inside",0,"26921","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40004801,40005000,200,"*",2.7035032334323e-54,3.69478775235748e-54,"55","26921",39900913,40026310,125398,"+",0,"inside",0,"26921","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40006601,40006800,200,"*",5.63748430931651e-51,6.18599743629958e-51,"57","26921",39900913,40026310,125398,"+",0,"inside",0,"26921","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40010601,40010800,200,"*",3.87429851221414e-53,4.96394496877437e-53,"59","26921",39900913,40026310,125398,"+",0,"inside",0,"26921","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40014601,40014800,200,"*",7.64929065686001e-59,1.40427276237878e-58,"61","26921",39900913,40026310,125398,"+",0,"inside",0,"26921","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40023401,40023600,200,"*",1.34283478811354e-78,5.24345012501479e-78,"63","26921",39900913,40026310,125398,"+",0,"inside",0,"26921","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40024601,40024800,200,"*",1.50953470627455e-60,2.9011370136214e-60,"65","26921",39900913,40026310,125398,"+",0,"inside",0,"26921","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40025001,40025400,400,"*",3.81677056014199e-75,1.34132222542133e-74,"67","26921",39900913,40026310,125398,"+",0,"inside",0,"26921","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40025601,40025800,200,"*",2.34916220594758e-65,5.72172180854559e-65,"69","26921",39900913,40026310,125398,"+",0,"inside",0,"26921","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",42696601,42696800,200,"*",9.81819411613657e-60,1.84372194852641e-59,"71","18993",42697146,42700210,3065,"+",345,"upstream",345,"18993","Pou3f3","POU domain, class 3, transcription factor 3"
"chr1",42698001,42699200,1200,"*",2.73672307907874e-62,5.70537184282517e-62,"73","18993",42697146,42700210,3065,"+",0,"inside",0,"18993","Pou3f3","POU domain, class 3, transcription factor 3"
"chr1",45857001,45857400,400,"*",4.29466552978267e-70,1.2883996589348e-69,"75","73674",45795501,45823613,28113,"+",33387,"downstream",33387,"73674","Wdr75","WD repeat domain 75"
"chr1",52090801,52091000,200,"*",2.40835611194482e-101,1.60123136091467e-100,"77","20849",51987148,52107189,120042,"+",0,"inside",0,"20849","Stat4","signal transducer and activator of transcription 4"
"chr1",54987001,54987200,200,"*",6.59297258643462e-76,2.45738069130745e-75,"80","81898",54985169,55027478,42310,"-",0,"inside",0,"81898","Sf3b1","splicing factor 3b, subunit 1"
"chr1",54988001,54988200,200,"*",8.02895351073918e-55,1.14168934314557e-54,"81","81898",54985169,55027478,42310,"-",0,"inside",0,"81898","Sf3b1","splicing factor 3b, subunit 1"
"chr1",54990201,54990600,400,"*",2.67713032667638e-50,2.85096995827874e-50,"82","81898",54985169,55027478,42310,"-",0,"inside",0,"81898","Sf3b1","splicing factor 3b, subunit 1"
"chr1",54995401,54995600,200,"*",4.50675650453063e-55,6.67868735008755e-55,"83","81898",54985169,55027478,42310,"-",0,"inside",0,"81898","Sf3b1","splicing factor 3b, subunit 1"
"chr1",54996801,54997200,400,"*",7.11367278241904e-56,1.12177147722762e-55,"84","81898",54985169,55027478,42310,"-",0,"inside",0,"81898","Sf3b1","splicing factor 3b, subunit 1"
"chr1",54999601,54999800,200,"*",1.53151478909378e-66,3.96581724333757e-66,"85","81898",54985169,55027478,42310,"-",0,"inside",0,"81898","Sf3b1","splicing factor 3b, subunit 1"
"chr1",55000001,55000400,400,"*",1.80645305873241e-51,2.02916644953503e-51,"86","81898",54985169,55027478,42310,"-",0,"inside",0,"81898","Sf3b1","splicing factor 3b, subunit 1"
"chr1",55003201,55003400,200,"*",8.09692858946669e-58,1.38322530070056e-57,"87","81898",54985169,55027478,42310,"-",0,"inside",0,"81898","Sf3b1","splicing factor 3b, subunit 1"
"chr1",55005801,55006000,200,"*",2.85664530288323e-55,4.36481207769736e-55,"88","81898",54985169,55027478,42310,"-",0,"inside",0,"81898","Sf3b1","splicing factor 3b, subunit 1"
"chr1",55077801,55078200,400,"*",2.83084567076824e-61,5.61603254039507e-61,"89","15510",55077834,55087932,10099,"-",0,"overlapEnd",0,"15510","Hspd1","heat shock protein 1 (chaperonin)"
"chr1",55079001,55079200,200,"*",1.25603598125662e-67,3.47173990324865e-67,"91","15510",55077834,55087932,10099,"-",0,"inside",0,"15510","Hspd1","heat shock protein 1 (chaperonin)"
"chr1",55082001,55082200,200,"*",2.2939744306885e-65,5.64317709949371e-65,"93","15510",55077834,55087932,10099,"-",0,"inside",0,"15510","Hspd1","heat shock protein 1 (chaperonin)"
"chr1",55083001,55083200,200,"*",1.0206391817721e-52,1.27450374982708e-52,"95","15510",55077834,55087932,10099,"-",0,"inside",0,"15510","Hspd1","heat shock protein 1 (chaperonin)"
"chr1",55090601,55090800,200,"*",4.27912537291727e-63,9.56968037943316e-63,"97","15528",55088148,55091317,3170,"+",0,"inside",0,"15528","Hspe1","heat shock protein 1 (chaperonin 10)"
"chr1",56796401,56797200,800,"*",9.7860350094641e-56,1.51406579391709e-55,"99","212712",56793981,56971334,177354,"-",0,"inside",0,"212712","Satb2","special AT-rich sequence binding protein 2"
"chr1",56871401,56871800,400,"*",1.66365552897443e-60,3.17255240409078e-60,"101","212712",56793981,56971334,177354,"-",0,"inside",0,"212712","Satb2","special AT-rich sequence binding protein 2"
"chr1",58403601,58403800,200,"*",1.21762704655287e-75,4.40494490370596e-75,"103","66882",58393097,58406548,13452,"+",0,"inside",0,"66882","Bzw1","basic leucine zipper and W2 domains 1"
"chr1",58404201,58404400,200,"*",1.06568644845318e-79,4.44337061558445e-79,"104","66882",58393097,58406548,13452,"+",0,"inside",0,"66882","Bzw1","basic leucine zipper and W2 domains 1"
"chr1",58405001,58405400,400,"*",1.13408172742111e-206,1.64108297026819e-205,"105","66882",58393097,58406548,13452,"+",0,"inside",0,"66882","Bzw1","basic leucine zipper and W2 domains 1"
"chr1",59981401,59982000,600,"*",2.57280678991491e-66,6.59281739915694e-66,"106","72750",59913006,59985348,72343,"+",0,"inside",0,"72750","Fam117b","family with sequence similarity 117, member B"
"chr1",63178401,63178600,200,"*",2.30789462924491e-211,3.54838799246404e-210,"108","55949",63176831,63180486,3656,"+",0,"inside",0,"55949","Eef1b2","eukaryotic translation elongation factor 1 beta 2"
"chr1",63178801,63179000,200,"*",3.05996334493541e-102,2.09097495237253e-101,"110","55949",63176831,63180486,3656,"+",0,"inside",0,"55949","Eef1b2","eukaryotic translation elongation factor 1 beta 2"
"chr1",65159401,65159600,200,"*",3.05301252893911e-102,2.09097495237253e-101,"113","15926",65158616,65186479,27864,"-",0,"inside",0,"15926","Idh1","isocitrate dehydrogenase 1 (NADP+), soluble"
"chr1",66251601,66251800,200,"*",2.86711673290833e-65,6.91481094407303e-65,"114","17756",66175329,66442583,267255,"+",0,"inside",0,"17756","Map2","microtubule-associated protein 2"
"chr1",66412801,66414000,1200,"*",0,0,"116","17756",66175329,66442583,267255,"+",0,"inside",0,"17756","Map2","microtubule-associated protein 2"
"chr1",66414801,66415000,200,"*",0,0,"118","17756",66175329,66442583,267255,"+",0,"inside",0,"17756","Map2","microtubule-associated protein 2"
"chr1",66433401,66433600,200,"*",1.02275764447387e-136,1.00639352216229e-135,"120","17756",66175329,66442583,267255,"+",0,"inside",0,"17756","Map2","microtubule-associated protein 2"
"chr1",66438201,66438400,200,"*",2.16923411723041e-271,5.33631592838681e-270,"122","17756",66175329,66442583,267255,"+",0,"inside",0,"17756","Map2","microtubule-associated protein 2"
"chr1",66440001,66440200,200,"*",0,0,"124","17756",66175329,66442583,267255,"+",0,"inside",0,"17756","Map2","microtubule-associated protein 2"
"chr1",66440601,66440800,200,"*",0,0,"126","17756",66175329,66442583,267255,"+",0,"inside",0,"17756","Map2","microtubule-associated protein 2"
"chr1",66441201,66441400,200,"*",0,0,"128","17756",66175329,66442583,267255,"+",0,"inside",0,"17756","Map2","microtubule-associated protein 2"
"chr1",66442201,66442600,400,"*",0,0,"130","17756",66175329,66442583,267255,"+",0,"overlapEnd",0,"17756","Map2","microtubule-associated protein 2"
"chr1",72712001,72712200,200,"*",1.05742382578259e-212,1.73417507428345e-211,"133","19981",72711260,72713813,2554,"+",0,"inside",0,"19981","Rpl37a","ribosomal protein L37a"
"chr1",72849601,72849800,200,"*",2.56307347173295e-64,6.00491499091719e-64,"134","16008",72824480,72852474,27995,"+",0,"inside",0,"16008","Igfbp2","insulin-like growth factor binding protein 2"
"chr1",72852001,72852400,400,"*",4.55005142968248e-122,3.6106859732319e-121,"136","16008",72824480,72852474,27995,"+",0,"inside",0,"16008","Igfbp2","insulin-like growth factor binding protein 2"
"chr1",72858801,72859200,400,"*",6.30359558090722e-65,1.50551894456619e-64,"138","16011",72858065,72874865,16801,"-",0,"inside",0,"16011","Igfbp5","insulin-like growth factor binding protein 5"
"chr1",72860201,72860600,400,"*",9.97984557915406e-63,2.17260355086009e-62,"139","16011",72858065,72874865,16801,"-",0,"inside",0,"16011","Igfbp5","insulin-like growth factor binding protein 5"
"chr1",72861801,72862200,400,"*",2.08091497678657e-69,6.022412756347e-69,"140","16011",72858065,72874865,16801,"-",0,"inside",0,"16011","Igfbp5","insulin-like growth factor binding protein 5"
"chr1",74248001,74248200,200,"*",8.80282823433076e-54,1.16424502454052e-53,"141","76709",74236518,74268213,31696,"+",0,"inside",0,"76709","Arpc2","actin related protein 2/3 complex, subunit 2"
"chr1",74254801,74255000,200,"*",5.52585998333725e-86,2.66541481549208e-85,"142","76709",74236518,74268213,31696,"+",0,"inside",0,"76709","Arpc2","actin related protein 2/3 complex, subunit 2"
"chr1",74262401,74262600,200,"*",1.50053452471608e-51,1.7168906654891e-51,"143","76709",74236518,74268213,31696,"+",0,"inside",0,"76709","Arpc2","actin related protein 2/3 complex, subunit 2"
"chr1",74855201,74855600,400,"*",8.13933638203899e-53,1.02156977039877e-52,"145","12570",74855029,74857732,2704,"+",0,"inside",0,"12570","Cdk5r2","cyclin-dependent kinase 5, regulatory subunit 2 (p39)"
"chr1",74856201,74856400,200,"*",2.01143162807576e-52,2.44956525003286e-52,"147","12570",74855029,74857732,2704,"+",0,"inside",0,"12570","Cdk5r2","cyclin-dependent kinase 5, regulatory subunit 2 (p39)"
"chr1",80266801,80267000,200,"*",4.55102064797465e-70,1.3488567221708e-69,"149","26554",80264923,80340690,75768,"-",0,"inside",0,"26554","Cul3","cullin 3"
"chr1",80276401,80276600,200,"*",2.95044970753157e-52,3.52335256336294e-52,"151","26554",80264923,80340690,75768,"-",0,"inside",0,"26554","Cul3","cullin 3"
"chr1",80282601,80282800,200,"*",2.31325222470486e-52,2.77590266964583e-52,"153","26554",80264923,80340690,75768,"-",0,"inside",0,"26554","Cul3","cullin 3"
"chr1",80283601,80283800,200,"*",4.81989973873217e-51,5.34096998075727e-51,"155","26554",80264923,80340690,75768,"-",0,"inside",0,"26554","Cul3","cullin 3"
"chr1",80287001,80287200,200,"*",3.68645911737354e-52,4.38100938586421e-52,"157","26554",80264923,80340690,75768,"-",0,"inside",0,"26554","Cul3","cullin 3"
"chr1",80322801,80323000,200,"*",1.34154489517301e-51,1.54214973931104e-51,"159","26554",80264923,80340690,75768,"-",0,"inside",0,"26554","Cul3","cullin 3"
"chr1",80340201,80340400,200,"*",1.37987609356491e-54,1.91779389275123e-54,"161","26554",80264923,80340690,75768,"-",0,"inside",0,"26554","Cul3","cullin 3"
"chr1",84793601,84794200,600,"*",2.27225253019565e-58,4.02139656423115e-58,"162","14897",84721189,84840516,119328,"-",0,"inside",0,"14897","Trip12","thyroid hormone receptor interactor 12"
"chr1",85907601,85907800,200,"*",7.31037176681187e-58,1.26644468636318e-57,"164","64294",85894510,85908698,14189,"+",0,"inside",0,"64294","Itm2c","integral membrane protein 2C"
"chr1",86356401,86356800,400,"*",3.68404674411063e-72,1.20836733206829e-71,"165","17975",86344719,86359455,14737,"-",0,"inside",0,"17975","Ncl","nucleolin"
"chr1",86908601,86909000,400,"*",7.7841296773283e-245,1.7408144551116e-243,"167","208718",86703804,87050097,346294,"+",0,"inside",0,"208718","Dis3l2","DIS3 like 3'-5' exoribonuclease 2"
"chr1",89630401,89630600,200,"*",2.26495480492946e-50,2.42251687831586e-50,"169","347722",89454811,89895282,440472,"+",0,"inside",0,"347722","Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"chr1",89665001,89665200,200,"*",4.2100282338503e-55,6.27676936683136e-55,"171","347722",89454811,89895282,440472,"+",0,"inside",0,"347722","Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"chr1",89834401,89834600,200,"*",6.25254103706375e-53,7.8878210006035e-53,"173","347722",89454811,89895282,440472,"+",0,"inside",0,"347722","Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"chr1",89889201,89889800,600,"*",8.24352879116106e-59,1.50215413527824e-58,"175","347722",89454811,89895282,440472,"+",0,"inside",0,"347722","Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"chr1",89894401,89895200,800,"*",1.98714577053579e-52,2.43202915199902e-52,"177","347722",89454811,89895282,440472,"+",0,"inside",0,"347722","Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"chr1",92439601,92439800,200,"*",1.31989510051526e-62,2.82342778023265e-62,"179","67273",92439708,92473758,34051,"-",0,"overlapEnd",0,"67273","Ndufa10","NADH:ubiquinone oxidoreductase subunit A10"
"chr1",92637201,92637400,200,"*",6.04382075039907e-92,3.45762768511202e-91,"181","66915",92637145,92641985,4841,"-",0,"inside",0,"66915","Cops9","COP9 signalosome subunit 9"
"chr1",93015801,93016000,200,"*",1.70005746468336e-54,2.34951761973094e-54,"182","16560",93015455,93101874,86420,"-",0,"inside",0,"16560","Kif1a","kinesin family member 1A"
"chr1",93018401,93018600,200,"*",3.70541263086849e-52,4.38236301535408e-52,"184","16560",93015455,93101874,86420,"-",0,"inside",0,"16560","Kif1a","kinesin family member 1A"
"chr1",93039801,93040000,200,"*",6.89261303668487e-55,9.91568892996771e-55,"186","16560",93015455,93101874,86420,"-",0,"inside",0,"16560","Kif1a","kinesin family member 1A"
"chr1",93042401,93042600,200,"*",2.18663557322817e-52,2.64981453701542e-52,"188","16560",93015455,93101874,86420,"-",0,"inside",0,"16560","Kif1a","kinesin family member 1A"
"chr1",93075001,93075200,200,"*",6.615704725753e-57,1.08497557502349e-56,"190","16560",93015455,93101874,86420,"-",0,"inside",0,"16560","Kif1a","kinesin family member 1A"
"chr1",93076001,93076200,200,"*",5.4419622101297e-72,1.76147724169988e-71,"191","16560",93015455,93101874,86420,"-",0,"inside",0,"16560","Kif1a","kinesin family member 1A"
"chr1",93078801,93079000,200,"*",2.58892443179844e-53,3.35197584327587e-53,"192","16560",93015455,93101874,86420,"-",0,"inside",0,"16560","Kif1a","kinesin family member 1A"
"chr1",93082201,93082400,200,"*",3.41562667431807e-58,5.95917845306557e-58,"193","16560",93015455,93101874,86420,"-",0,"inside",0,"16560","Kif1a","kinesin family member 1A"
"chr1",93625401,93625600,200,"*",2.77183590013199e-72,9.21448150584418e-72,"194","59041",93620751,93635727,14977,"-",0,"inside",0,"59041","Stk25","serine/threonine kinase 25 (yeast)"
"chr1",99790401,99790600,200,"*",5.90929559141034e-67,1.56310399514725e-66,"196","241175",99772765,100485942,713178,"+",0,"inside",0,"241175","Cntnap5b","contactin associated protein-like 5B"
"chr1",118300801,118301000,200,"*",1.1329728920357e-76,4.28786663755048e-76,"198","22099",118298517,118311132,12616,"-",0,"inside",0,"22099","Tsn","translin"
"chr1",118419601,118419800,200,"*",2.21398052196286e-65,5.50140614548347e-65,"199","76707",118389058,118609462,220405,"+",0,"inside",0,"76707","Clasp1","CLIP associating protein 1"
"chr1",118607001,118607800,800,"*",4.82752148613691e-55,7.11119931490826e-55,"200","76707",118389058,118609462,220405,"+",0,"inside",0,"76707","Clasp1","CLIP associating protein 1"
"chr1",118608801,118609400,600,"*",4.43447978742374e-56,7.08364953056e-56,"202","76707",118389058,118609462,220405,"+",0,"inside",0,"76707","Clasp1","CLIP associating protein 1"
"chr1",120113201,120113400,200,"*",7.32258551843307e-60,1.38565849041118e-59,"204","13167",120113280,120121096,7817,"-",0,"overlapEnd",0,"13167","Dbi","diazepam binding inhibitor"
"chr1",125393201,125393400,200,"*",7.08942547927385e-79,2.81290107726027e-78,"205","74117",125392905,125435727,42823,"-",0,"inside",0,"74117","Actr3","ARP3 actin-related protein 3"
"chr1",125397001,125397200,200,"*",3.26936151320596e-57,5.47117640985488e-57,"206","74117",125392905,125435727,42823,"-",0,"inside",0,"74117","Actr3","ARP3 actin-related protein 3"
"chr1",125397401,125397600,200,"*",3.67063292976033e-61,7.22380560576833e-61,"207","74117",125392905,125435727,42823,"-",0,"inside",0,"74117","Actr3","ARP3 actin-related protein 3"
"chr1",125405801,125406000,200,"*",9.74006191833435e-56,1.51406579391709e-55,"208","74117",125392905,125435727,42823,"-",0,"inside",0,"74117","Actr3","ARP3 actin-related protein 3"
"chr1",125407201,125407400,200,"*",2.01326165509783e-67,5.50291519060073e-67,"209","74117",125392905,125435727,42823,"-",0,"inside",0,"74117","Actr3","ARP3 actin-related protein 3"
"chr1",125435201,125435400,200,"*",1.6209838340813e-52,2.00382926223116e-52,"210","74117",125392905,125435727,42823,"-",0,"inside",0,"74117","Actr3","ARP3 actin-related protein 3"
"chr1",131928001,131928200,200,"*",2.11173576604067e-58,3.7643985394638e-58,"211","98415",131910458,131936321,25864,"+",0,"inside",0,"98415","Nucks1","nuclear casein kinase and cyclin-dependent kinase substrate 1"
"chr1",131929601,131929800,200,"*",8.69164832878469e-91,4.85942156563871e-90,"213","98415",131910458,131936321,25864,"+",0,"inside",0,"98415","Nucks1","nuclear casein kinase and cyclin-dependent kinase substrate 1"
"chr1",131931001,131931400,400,"*",1.36521887842474e-69,3.99814100110103e-69,"215","98415",131910458,131936321,25864,"+",0,"inside",0,"98415","Nucks1","nuclear casein kinase and cyclin-dependent kinase substrate 1"
"chr1",134518601,134518800,200,"*",8.44779873978965e-123,6.92719496662751e-122,"217","98710",134494660,134507885,13226,"+",10715,"downstream",10715,"98710","Rabif","RAB interacting factor"
"chr1",134631401,134631600,200,"*",1.15270590850384e-54,1.61116848574969e-54,"218","75605",134560178,134632878,72701,"+",0,"inside",0,"75605","Kdm5b","lysine (K)-specific demethylase 5B"
"chr1",134631801,134632000,200,"*",6.75360082678227e-62,1.38448816949037e-61,"220","75605",134560178,134632878,72701,"+",0,"inside",0,"75605","Kdm5b","lysine (K)-specific demethylase 5B"
"chr1",135147001,135147200,200,"*",1.81075101441316e-56,2.94996522877905e-56,"222","68724",135146834,135156268,9435,"+",0,"inside",0,"68724","Arl8a","ADP-ribosylation factor-like 8A"
"chr1",135154601,135154800,200,"*",2.52088699867889e-67,6.81470551291217e-67,"223","68724",135146834,135156268,9435,"+",0,"inside",0,"68724","Arl8a","ADP-ribosylation factor-like 8A"
"chr1",135438201,135438600,400,"*",1.34034148271404e-63,3.05300004395975e-63,"225","215690",135434580,135607295,172716,"-",0,"inside",0,"215690","Nav1","neuron navigator 1"
"chr1",135440201,135440400,200,"*",9.13512246913903e-71,2.84460775621291e-70,"227","215690",135434580,135607295,172716,"-",0,"inside",0,"215690","Nav1","neuron navigator 1"
"chr1",135441201,135441800,600,"*",7.63445519511909e-61,1.49053649047563e-60,"229","215690",135434580,135607295,172716,"-",0,"inside",0,"215690","Nav1","neuron navigator 1"
"chr1",135454401,135454600,200,"*",1.09379582663944e-54,1.53756441916173e-54,"231","215690",135434580,135607295,172716,"-",0,"inside",0,"215690","Nav1","neuron navigator 1"
"chr1",135458601,135458800,200,"*",2.81779621452314e-53,3.62920350142771e-53,"233","215690",135434580,135607295,172716,"-",0,"inside",0,"215690","Nav1","neuron navigator 1"
"chr1",135467601,135467800,200,"*",1.44402323194678e-50,1.55802506604784e-50,"235","215690",135434580,135607295,172716,"-",0,"inside",0,"215690","Nav1","neuron navigator 1"
"chr1",135532401,135532800,400,"*",3.74716575803527e-52,4.41053960036687e-52,"237","215690",135434580,135607295,172716,"-",0,"inside",0,"215690","Nav1","neuron navigator 1"
"chr1",135584601,135585000,400,"*",3.13281965822527e-55,4.75724466619393e-55,"239","215714",135584773,135599950,15178,"+",0,"overlapStart",0,"215714","Gm4793","predicted gene 4793"
"chr1",136145001,136145400,400,"*",5.31542302748664e-53,6.77509878114878e-53,"241","16565",136131401,136178014,46614,"+",0,"inside",0,"16565","Kif21b","kinesin family member 21B"
"chr1",136147401,136147800,400,"*",2.22047434005266e-52,2.67763082182821e-52,"242","16565",136131401,136178014,46614,"+",0,"inside",0,"16565","Kif21b","kinesin family member 21B"
"chr1",136148601,136148800,200,"*",6.34854106454398e-52,7.43686238989437e-52,"243","16565",136131401,136178014,46614,"+",0,"inside",0,"16565","Kif21b","kinesin family member 21B"
"chr1",136151001,136151400,400,"*",1.35247299827189e-53,1.77918907794056e-53,"244","16565",136131401,136178014,46614,"+",0,"inside",0,"16565","Kif21b","kinesin family member 21B"
"chr1",136152001,136152200,200,"*",6.01618823039553e-54,8.08733499823662e-54,"245","16565",136131401,136178014,46614,"+",0,"inside",0,"16565","Kif21b","kinesin family member 21B"
"chr1",136156201,136156400,200,"*",1.73855764075442e-51,1.96185862213573e-51,"246","16565",136131401,136178014,46614,"+",0,"inside",0,"16565","Kif21b","kinesin family member 21B"
"chr1",136157401,136157600,200,"*",1.22713337104603e-52,1.52462024887537e-52,"247","16565",136131401,136178014,46614,"+",0,"inside",0,"16565","Kif21b","kinesin family member 21B"
"chr1",136159201,136159600,400,"*",4.9526155469991e-51,5.46342342852816e-51,"248","16565",136131401,136178014,46614,"+",0,"inside",0,"16565","Kif21b","kinesin family member 21B"
